customer_id,name,email,country,industry,acquisition_channel,plan,support_tier,signup_date,tenure_days,contract_length_months,team_size,monthly_spend_usd,logins_per_month,features_used,support_tickets_last_90d,days_since_last_login,nps_score,churned,churn_date,nps_missing,tenure_months,is_annual_contract,engagement_score
cust-00497,john christian,dianaroth@example.com,france,healthcare,social,pro,email,2023-05-03,609,1,10.0,111.44,11,2,2,1,7.0,0,,0,20.3,0,35.33
cust-00498,madison sanchez phd,timothystewart@example.org,india,saas,social,basic,priority,2021-04-24,1348,1,10.0,33.79,22,10,1,1,7.0,0,,0,44.9,0,65.67
cust-00499,marcus bryant,choitara@example.com,brazil,unknown,organic,basic,email,2024-11-23,39,12,25.0,38.04,12,6,1,4,9.0,0,,0,1.3,1,47.0
cust-00500,george hamilton,salashannah@example.net,uk,healthcare,referral,pro,email,2024-12-10,22,1,25.0,93.55,3,8,1,16,7.0,0,,0,0.7,0,31.0
cust-00501,megan chavez,ortiztim@example.com,india,finance,organic,basic,email,2023-10-17,442,12,1.0,23.72,5,15,1,0,7.0,0,,0,14.7,1,44.83
cust-00502,carl quinn,ashleyfisher@example.net,australia,healthcare,social,basic,,2023-02-22,679,1,2.0,27.72,4,13,1,3,10.0,0,,0,22.6,0,46.17
cust-00503,nicole hicks,trujillokimberly@example.org,france,retail,email,free,,2022-03-28,1010,1,5.0,0.0,10,2,1,2,10.0,0,,0,33.7,0,39.67
cust-00504,courtney gonzales,piercejohn@example.com,brazil,saas,organic,basic,email,2024-04-03,273,1,5.0,39.34,3,1,0,37,5.0,0,,0,9.1,0,16.5
cust-00505,michael wong,owensbecky@example.org,us,healthcare,social,basic,email,2023-09-27,462,24,2.0,22.01,3,15,2,14,9.0,0,,0,15.4,1,45.5
cust-00506,latoya carpenter,usandoval@example.org,us,retail,referral,basic,,2021-08-26,1224,12,25.0,35.01,13,7,0,3,6.0,0,,0,40.8,1,44.17
cust-00507,andrea johnson,falexander@example.net,india,finance,email,basic,email,2024-08-22,132,1,5.0,29.9,0,18,0,2,1.0,0,,0,4.4,0,29.0
cust-00508,brian arias,griffinanthony@example.com,uk,saas,paid search,basic,email,2024-04-15,261,12,1.0,33.19,7,10,2,23,7.0,0,,0,8.7,1,40.67
cust-00509,jennifer paul,julierobinson@example.com,india,finance,social,pro,email,2024-10-18,75,12,2.0,95.75,5,15,1,2,10.0,0,,0,2.5,1,50.83
cust-00510,stephanie owens,melissa74@example.net,india,other,organic,pro,email,2023-11-26,402,1,10.0,84.91,6,5,0,69,7.0,0,,0,13.4,0,31.5
cust-00511,angela lane dvm,kshields@example.net,us,saas,paid search,pro,,2023-06-15,566,12,1.0,118.99,7,11,3,3,3.0,0,,0,18.9,1,34.17
cust-00512,jennifer valentine,sarah15@example.com,india,healthcare,organic,pro,dedicated,2022-09-03,851,1,5.0,112.93,10,8,1,1,8.0,0,,0,28.4,0,44.67
cust-00513,elizabeth powers,gfrench@example.org,uk,saas,email,enterprise,priority,2024-09-23,100,1,25.0,554.92,11,8,1,14,9.0,0,,0,3.3,0,48.33
cust-00514,robert hebert,meredith33@example.net,germany,finance,social,free,priority,2024-06-18,197,12,5.0,0.0,7,6,3,11,6.0,1,2024-11-07,0,6.6,1,32.67
cust-00515,randy johnson md,bmay@example.net,france,finance,social,free,,2021-03-08,1395,1,50.0,0.0,3,15,1,103,7.0,0,,0,46.5,0,41.5
cust-00516,nicholas taylor,tmedina@example.org,brazil,healthcare,email,free,priority,2021-02-08,1423,24,25.0,0.0,13,15,2,19,7.0,1,2022-12-05,0,47.4,1,58.17
cust-00517,deanna wong,lcox@example.com,us,healthcare,organic,pro,priority,2022-07-04,912,1,50.0,73.59,8,5,2,6,4.0,1,2022-10-13,0,30.4,0,28.83
cust-00518,anthony palmer,eric48@example.net,germany,unknown,paid search,pro,priority,2024-03-29,278,12,1.0,114.1,7,13,3,13,8.0,0,,0,9.3,1,47.17
cust-00519,cynthia rice,dixonmindy@example.org,canada,saas,organic,free,,2024-12-12,20,1,1.0,0.0,3,14,0,20,7.0,0,,0,0.7,0,40.0
cust-00520,michelle herring,gberry@example.com,canada,saas,organic,enterprise,email,2021-08-08,1242,12,2.0,440.04,8,11,1,8,6.0,0,,0,41.4,1,41.83
cust-00521,ryan camacho,karen17@example.com,canada,education,organic,free,priority,2023-05-18,594,1,5.0,0.0,3,12,2,3,7.0,1,2024-07-16,0,19.8,0,37.0
cust-00522,mark parks,georgesarah@example.org,us,finance,paid search,enterprise,email,2022-07-11,905,24,5.0,576.34,5,1,1,2,8.0,0,,0,30.2,1,25.83
cust-00523,mr. blake webster,martinezmegan@example.org,us,other,organic,basic,email,2024-11-17,45,1,25.0,24.91,7,3,0,4,7.0,0,,0,1.5,0,30.17
cust-00524,james manning,carrolldeanna@example.org,uk,finance,organic,free,email,2024-05-14,232,12,100.0,0.0,2,8,0,22,6.0,0,,0,7.7,1,27.33
cust-00525,nicolas peterson,ryan16@example.org,india,education,organic,basic,email,2024-05-08,238,12,50.0,26.94,9,12,5,5,7.0,0,,0,7.9,1,47.0
cust-00526,kathryn calderon,theresaescobar@example.org,us,healthcare,organic,basic,,2022-11-16,777,12,5.0,25.31,7,15,2,4,3.0,1,2023-02-10,0,25.9,1,40.17
cust-00527,james morales,noblebenjamin@example.com,us,unknown,email,basic,email,2022-08-29,856,1,10.0,20.86,8,3,1,19,9.0,0,,0,28.5,0,35.83
cust-00528,nicole carter,justinturner@example.net,brazil,other,social,basic,,2022-02-04,1062,12,2.0,39.11,5,8,3,0,7.0,0,,0,35.4,1,34.33
cust-00529,cindy strong,ybarnes@example.com,us,finance,email,pro,email,2021-03-24,1379,1,5.0,120.25,8,19,0,10,6.0,0,,0,46.0,0,53.83
cust-00530,brooke green,kmercado@example.org,brazil,saas,paid search,basic,email,2024-06-16,199,12,50.0,25.1,14,6,1,24,7.0,0,,0,6.6,1,46.33
cust-00531,mary williams,erikalong@example.com,canada,retail,organic,basic,email,2024-04-01,275,12,1.0,30.36,6,18,1,6,3.0,0,,0,9.2,1,43.0
cust-00532,jennifer smith,elaine90@example.com,india,saas,social,pro,,2024-12-30,2,24,5.0,103.62,4,11,1,3,10.0,0,,0,0.1,1,43.17
cust-00533,valerie harris,aliciagray@example.com,us,retail,paid search,pro,priority,2024-12-26,6,12,50.0,89.99,18,12,0,8,7.0,0,,0,0.2,1,62.0
cust-00534,anthony jackson,stevenwalker@example.com,us,retail,organic,basic,priority,2023-03-22,651,1,1.0,24.91,12,2,1,15,8.0,0,,0,21.7,0,39.0
cust-00535,norma walker,curtis61@example.net,australia,finance,organic,basic,,2024-01-28,339,12,500.0,34.46,4,5,1,8,2.0,0,,0,11.3,1,18.17
cust-00536,malik cisneros,sstephens@example.net,india,finance,organic,free,,2024-10-11,82,1,1.0,0.0,4,4,2,0,8.0,0,,0,2.7,0,28.67
cust-00537,eric stark,ufox@example.net,australia,healthcare,organic,free,,2024-05-25,221,1,50.0,0.0,7,9,3,0,10.0,0,,0,7.4,0,45.17
cust-00538,haley rivera,carpenterlinda@example.org,us,finance,paid search,pro,priority,2021-12-28,1100,1,5.0,106.41,15,13,3,15,5.0,0,,0,36.7,0,54.5
cust-00539,nancy haynes,adamsanders@example.net,australia,saas,referral,free,email,2022-10-20,804,24,1.0,0.0,6,13,3,6,7.0,0,,0,26.8,1,43.5
cust-00540,leslie salinas,sschneider@example.org,australia,saas,organic,basic,email,2021-07-08,1273,12,1.0,41.94,11,15,0,18,10.0,0,,0,42.4,1,60.83
cust-00541,benjamin page,lucas16@example.net,canada,saas,organic,pro,,2024-10-24,69,1,10.0,97.62,2,2,0,12,8.0,1,2024-11-26,0,2.3,0,22.33
cust-00542,lisa petersen,melissaroberts@example.org,australia,healthcare,social,free,email,2023-06-05,576,12,50.0,0.0,5,13,1,10,1.0,1,2023-10-20,0,19.2,1,29.83
cust-00543,thomas jensen,mariaramirez@example.net,india,saas,organic,basic,priority,2021-11-30,1128,1,10.0,26.95,7,7,0,27,7.0,0,,0,37.6,0,36.17
cust-00544,joel morris,clarkeleah@example.com,france,retail,paid search,basic,priority,2023-09-08,481,1,50.0,32.92,7,17,0,0,2.0,0,,0,16.0,0,41.17
cust-00545,amy beard,joann25@example.com,us,healthcare,social,enterprise,email,2023-06-22,559,1,25.0,414.62,10,8,1,2,9.0,0,,0,18.6,0,46.67
cust-00546,renee peterson,peggy06@example.com,germany,education,organic,basic,,2022-06-07,939,12,1.0,22.69,3,18,3,11,8.0,0,,0,31.3,1,48.0
cust-00547,mark robbins,tburton@example.org,us,saas,organic,pro,,2021-06-15,1296,24,10.0,80.86,3,15,1,0,10.0,0,,0,43.2,1,47.5
cust-00548,luke dean,wigginsjonathan@example.net,uk,finance,paid search,basic,,2023-09-08,481,1,2.0,29.39,5,15,0,12,0.0,0,,0,16.0,0,30.83
cust-00549,justin smith,david21@example.org,uk,finance,paid search,free,email,2023-01-30,702,1,5.0,0.0,11,5,2,49,6.0,1,2023-09-05,0,23.4,0,37.83
cust-00550,anthony fuller,johnsondiana@example.net,us,education,referral,pro,,2024-02-02,334,1,1.0,101.79,6,2,0,25,7.0,0,,0,11.1,0,27.0
cust-00551,noah allen,acortez@example.net,uk,other,social,enterprise,email,2023-01-30,702,24,2.0,656.35,4,16,2,10,6.0,0,,0,23.4,1,42.67
cust-00552,kristen taylor,stevenhood@example.com,us,saas,organic,pro,email,2024-05-29,217,1,10.0,114.28,7,5,2,26,3.0,0,,0,7.2,0,25.17
cust-00553,casey massey,bmclaughlin@example.com,india,saas,referral,pro,dedicated,2023-03-17,656,12,2.0,90.09,12,6,0,1,5.0,0,,0,21.9,1,39.0
cust-00554,jose lamb,christopher76@example.com,brazil,other,paid search,pro,email,2023-03-30,643,24,10.0,89.76,2,12,0,7,9.0,0,,0,21.4,1,39.33
cust-00555,jessica harris,nicholasrobbins@example.org,us,healthcare,organic,free,priority,2024-07-03,182,1,50.0,0.0,5,5,1,6,3.0,1,2024-12-08,0,6.1,0,21.83
cust-00556,johnny johnson,nashpamela@example.org,brazil,finance,referral,free,priority,2022-08-13,872,12,1.0,0.0,12,8,2,4,7.0,0,,0,29.1,1,46.0
cust-00557,james white,melissa35@example.org,germany,finance,organic,pro,,2021-07-15,1266,1,25.0,120.73,9,11,0,0,10.0,0,,0,42.2,0,51.5
cust-00558,brian robinson,qmorris@example.com,us,finance,paid search,basic,priority,2021-02-12,1419,12,5.0,33.55,5,14,1,26,10.0,0,,0,47.3,1,49.33
cust-00559,carrie hebert,duranjerry@example.net,us,other,organic,pro,email,2024-01-08,359,1,1.0,95.38,14,17,2,18,5.0,0,,0,12.0,0,58.83
cust-00560,christopher booth,pamelabrandt@example.org,germany,other,paid search,enterprise,email,2023-06-25,556,24,25.0,447.66,8,10,1,12,10.0,0,,0,18.5,1,48.33
cust-00561,tracey montgomery,zhoward@example.net,australia,finance,paid search,basic,email,2023-10-25,434,24,2.0,21.52,10,2,1,1,5.0,0,,0,14.5,1,29.67
cust-00562,cassie garcia,ortizjeffery@example.net,canada,retail,social,free,dedicated,2021-11-07,1151,12,2.0,0.0,3,3,2,5,6.0,0,,0,38.4,1,21.5
cust-00563,travis fuentes,haley89@example.org,us,other,organic,pro,email,2021-07-19,1262,12,1.0,81.14,10,13,1,30,7.0,0,,0,42.1,1,50.17
cust-00564,jon walker,martinjoshua@example.com,us,saas,paid search,basic,email,2021-01-22,1440,12,5.0,28.15,6,17,1,11,9.0,0,,0,48.0,1,53.5
cust-00565,david bartlett,jerryyoung@example.net,uk,retail,paid search,pro,dedicated,2022-05-27,950,1,5.0,85.06,8,3,2,11,9.0,0,,0,31.7,0,35.83
cust-00566,alyssa williams,adam09@example.com,us,other,referral,basic,,2023-05-12,600,1,2.0,32.79,3,10,1,29,9.0,0,,0,20.0,0,38.0
cust-00567,noah olson,steeleian@example.com,us,retail,referral,pro,priority,2022-07-27,889,1,5.0,93.8,6,8,2,9,5.0,0,,0,29.6,0,32.0
cust-00568,sara henderson,amy47@example.org,us,retail,referral,free,priority,2022-10-01,823,12,25.0,0.0,5,4,1,10,7.0,0,,0,27.4,1,28.33
cust-00569,jesse stephenson,sean38@example.net,india,saas,social,pro,priority,2024-08-13,141,12,50.0,95.68,7,13,2,5,6.0,0,,0,4.7,1,43.17
cust-00570,eugene hanson,wellslaura@example.com,brazil,unknown,social,basic,dedicated,2022-05-24,953,24,5.0,27.44,6,7,1,5,7.0,0,,0,31.8,1,34.5
cust-00571,christina robinson,sarah41@example.org,uk,healthcare,paid search,basic,dedicated,2023-01-21,711,12,2.0,33.29,3,7,2,13,7.0,0,,0,23.7,1,29.5
cust-00572,elizabeth miller,amy75@example.net,india,finance,paid search,free,,2024-02-19,317,12,1.0,0.0,4,16,2,4,5.0,0,,0,10.6,1,40.67
cust-00573,william mccormick,xconner@example.net,uk,retail,social,pro,priority,2022-08-02,883,24,50.0,69.79,6,5,1,9,9.0,0,,0,29.4,1,35.5
cust-00574,erika mccann,jarviskyle@example.net,germany,education,email,pro,email,2023-06-28,553,24,1.0,113.68,11,17,3,3,7.0,0,,0,18.4,1,57.83
cust-00575,rachel rodriguez,rmoon@example.org,us,education,social,free,email,2024-06-13,202,12,5.0,0.0,12,10,0,2,8.0,1,2024-11-06,0,6.7,1,51.0
cust-00576,joshua estes,qorr@example.org,canada,retail,paid search,free,,2024-10-18,75,1,5.0,0.0,17,4,0,7,7.0,0,,0,2.5,0,48.33
cust-00577,christopher brown md,browntracy@example.org,brazil,unknown,organic,free,priority,2021-08-03,1247,12,25.0,0.0,10,14,1,2,8.0,1,2022-12-17,0,41.6,1,53.67
cust-00578,david matthews,csingleton@example.net,france,saas,paid search,pro,dedicated,2024-09-14,109,12,5.0,99.43,10,5,1,27,8.0,0,,0,3.6,1,40.17
cust-00579,krista carr,kennethmarquez@example.org,uk,other,referral,pro,dedicated,2022-12-20,743,12,1.0,96.22,2,2,3,4,7.0,0,,0,24.8,1,20.33
cust-00580,krista clark,antonio79@example.org,canada,finance,paid search,basic,email,2022-01-13,1084,24,5.0,35.17,5,14,1,10,4.0,1,2024-12-09,0,36.1,1,37.33
cust-00581,dr. melissa wallace,loriramirez@example.com,us,other,paid search,free,,2022-11-02,791,24,10.0,0.0,6,18,0,3,6.0,0,,0,26.4,1,49.0
cust-00582,michelle king phd,jeffersonnichole@example.org,india,retail,social,basic,email,2024-12-01,31,1,10.0,29.94,6,11,2,3,10.0,0,,0,1.0,0,46.5
cust-00583,gina randolph,thomas82@example.net,germany,education,paid search,basic,priority,2022-12-21,742,1,5.0,25.72,9,16,0,5,10.0,0,,0,24.7,0,59.0
cust-00584,karen zimmerman,williamharrell@example.net,uk,education,social,basic,priority,2022-04-25,982,1,25.0,27.7,7,18,0,29,7.0,0,,0,32.7,0,52.67
cust-00585,steven kirk,jennifer68@example.org,france,finance,paid search,enterprise,email,2023-07-14,537,1,5.0,424.74,4,16,2,5,3.0,0,,0,17.9,0,36.67
cust-00586,william jones,liubriana@example.net,france,other,paid search,free,,2021-12-17,1111,1,5.0,0.0,10,4,2,20,9.0,0,,0,37.0,0,40.67
cust-00587,richard marsh,alee@example.org,us,retail,paid search,pro,email,2021-04-21,1351,24,5.0,113.36,5,1,1,2,7.0,0,,0,45.0,1,23.83
cust-00588,nancy ramirez,alicia32@example.org,canada,saas,social,basic,email,2021-07-08,1273,12,5.0,31.7,5,14,1,0,8.0,0,,0,42.4,1,45.33
cust-00589,shawn hayden,drakealexis@example.org,us,finance,organic,basic,dedicated,2021-07-06,1275,12,2.0,30.12,2,12,1,18,7.0,0,,0,42.5,1,35.33
cust-00590,cynthia tran,traceyreese@example.org,canada,finance,organic,pro,email,2021-08-10,1240,1,1.0,98.88,13,10,0,9,4.0,0,,0,41.3,0,44.67
cust-00591,michelle haynes,adampierce@example.org,india,finance,email,pro,email,2021-07-22,1259,12,5.0,93.18,12,19,1,8,0.0,0,,0,42.0,1,48.5
cust-00592,melissa white,david00@example.org,india,saas,organic,enterprise,email,2023-07-25,526,24,5.0,518.6,8,4,2,3,7.0,0,,0,17.5,1,33.33
cust-00593,ashley brown,sandraavery@example.org,france,healthcare,referral,free,,2021-09-23,1196,12,25.0,0.0,3,3,1,0,3.0,1,2022-08-03,0,39.9,1,15.5
cust-00594,jeffrey hernandez,aaronprice@example.net,germany,retail,referral,free,dedicated,2022-05-20,957,1,1.0,0.0,3,4,2,7,4.0,0,,0,31.9,0,19.0
cust-00595,megan jones,neilrogers@example.net,us,unknown,paid search,pro,email,2024-08-02,152,24,50.0,91.25,5,15,0,24,7.0,0,,0,5.1,1,44.83
cust-00596,elizabeth diaz,laurabrown@example.org,australia,finance,referral,basic,email,2022-11-23,770,1,2.0,30.09,9,11,1,1,6.0,0,,0,25.7,0,43.5
cust-00597,sarah carpenter md,gonzalezcaleb@example.net,us,finance,organic,basic,email,2023-09-02,487,12,5.0,31.38,11,16,1,31,5.0,0,,0,16.2,1,52.33
cust-00598,elijah zhang,youngjohn@example.com,germany,retail,referral,free,priority,2021-09-09,1210,1,1.0,0.0,9,4,3,3,3.0,0,,0,40.3,0,27.0
cust-00599,heather owens,cameron64@example.org,us,healthcare,paid search,free,priority,2021-10-08,1181,12,10.0,0.0,14,6,0,9,10.0,0,,0,39.4,1,52.33
cust-00600,shari torres,robertsalyssa@example.net,us,retail,referral,pro,priority,2021-03-01,1402,1,10.0,78.63,2,8,0,0,3.0,0,,0,46.7,0,21.33
cust-00601,john smith,maymary@example.org,france,saas,organic,free,email,2021-09-04,1215,12,50.0,0.0,8,13,3,6,6.0,0,,0,40.5,1,44.83
cust-00602,jonathan tran,browningtammy@example.com,us,education,referral,basic,email,2022-02-11,1055,12,2.0,34.97,6,4,0,1,7.0,0,,0,35.2,1,30.0
cust-00603,tracey turner,barryking@example.net,australia,unknown,organic,free,,2021-09-16,1203,1,2.0,0.0,7,5,0,0,7.0,0,,0,40.1,0,33.17
cust-00604,david jones,njones@example.net,uk,retail,organic,basic,priority,2021-05-10,1332,24,10.0,26.51,9,10,0,40,6.0,0,,0,44.4,1,42.0
cust-00605,kenneth vaughn md,hardingtravis@example.org,us,education,organic,free,,2021-06-26,1285,1,10.0,0.0,3,5,3,15,7.0,0,,0,42.8,0,26.5
cust-00606,darren williams,powerskatherine@example.com,germany,other,organic,basic,email,2022-11-04,789,24,100.0,24.99,4,12,1,15,0.0,0,,0,26.3,1,24.67
cust-00607,kimberly owen,timothy99@example.org,us,education,social,free,priority,2021-10-29,1160,1,2.0,0.0,4,1,2,1,7.0,0,,0,38.7,0,22.17
cust-00608,robert jackson,wolferobert@example.com,us,saas,organic,pro,priority,2022-06-16,930,12,10.0,98.32,6,10,2,31,7.0,0,,0,31.0,1,39.0
cust-00609,jacob miles,warrendavid@example.com,canada,other,email,free,email,2023-01-05,727,12,1.0,0.0,5,5,0,7,6.0,0,,0,24.2,1,27.83
cust-00610,sara long,michelle07@example.net,us,retail,email,basic,email,2023-10-05,454,1,5.0,31.14,11,19,1,22,3.0,0,,0,15.1,0,52.83
cust-00611,dale diaz,brandystrong@example.net,india,unknown,referral,pro,,2021-02-27,1404,1,1.0,96.85,0,19,0,0,6.0,0,,0,46.8,0,40.5
cust-00612,christopher griffin,wcampbell@example.org,us,saas,organic,pro,priority,2024-03-13,294,12,10.0,96.52,6,12,1,4,7.0,0,,0,9.8,1,42.0
cust-00613,scott burgess,sandralopez@example.com,us,healthcare,paid search,basic,priority,2023-07-06,545,12,10.0,27.35,4,16,3,66,8.0,0,,0,18.2,1,46.67
cust-00614,phyllis williamson,tabithamckenzie@example.com,australia,saas,social,basic,,2021-04-30,1342,24,1.0,37.37,8,5,2,6,1.0,0,,0,44.7,1,22.83
cust-00615,janice nunez,stoutstephen@example.com,uk,retail,paid search,basic,email,2024-06-29,186,1,2.0,27.63,6,17,1,26,7.0,0,,0,6.2,0,49.5
cust-00616,belinda washington,ccraig@example.net,us,retail,organic,pro,priority,2024-09-06,117,1,5.0,118.09,17,14,4,4,5.0,0,,0,3.9,0,59.33
cust-00617,cody moon,jenniferperez@example.com,uk,education,referral,enterprise,priority,2021-03-31,1372,12,2.0,426.96,5,12,2,8,8.0,0,,0,45.7,1,42.33
cust-00618,patricia short,robertgarcia@example.org,us,other,social,pro,,2022-02-09,1057,12,1.0,88.19,15,13,0,23,8.0,0,,0,35.2,1,60.5
cust-00619,beth williams,staceyhester@example.net,india,retail,social,basic,email,2024-03-23,284,24,2.0,32.07,6,14,1,11,10.0,0,,0,9.5,1,51.0
cust-00620,kimberly morgan,andrewmccullough@example.com,uk,education,organic,pro,,2023-12-29,369,1,25.0,83.43,3,5,0,15,6.0,0,,0,12.3,0,24.5
cust-00621,patricia hughes,carlos00@example.net,australia,education,referral,basic,,2021-09-27,1192,12,5.0,29.84,11,5,1,3,7.0,0,,0,39.7,1,39.83
cust-00622,mary kerr,karen10@example.net,india,education,organic,free,dedicated,2021-11-02,1156,12,5.0,0.0,8,18,2,2,5.0,0,,0,38.5,1,50.33
cust-00623,kimberly gill,fernandezphilip@example.org,uk,unknown,organic,basic,priority,2022-06-25,921,1,100.0,26.3,7,14,0,3,5.0,0,,0,30.7,0,42.67
cust-00624,jasmine king,patricia54@example.org,india,finance,social,enterprise,priority,2022-12-09,754,12,1.0,568.13,12,18,1,8,0.0,0,,0,25.1,1,47.0
cust-00625,jacob bauer,garrett08@example.net,uk,other,organic,free,,2023-06-22,559,1,25.0,0.0,7,1,0,19,5.0,1,2024-06-08,0,18.6,0,23.17
cust-00626,roy mccormick,briggsomar@example.org,brazil,finance,organic,pro,priority,2022-06-23,923,12,5.0,75.83,7,7,2,5,7.0,0,,0,30.8,1,36.17
cust-00627,robyn salas,ksalazar@example.org,us,retail,organic,free,email,2022-11-07,786,12,100.0,0.0,5,17,1,9,7.0,1,2024-09-07,0,26.2,1,47.83
cust-00628,donald cox,edward31@example.org,canada,healthcare,social,basic,email,2023-12-28,370,1,5.0,27.63,1,3,1,19,7.0,0,,0,12.3,0,20.17
cust-00629,rebecca gonzalez,dwayne73@example.net,germany,unknown,social,free,email,2021-02-23,1408,1,10.0,0.0,16,10,2,3,4.0,0,,0,46.9,0,49.67
cust-00630,debra williams,vwatts@example.com,uk,healthcare,referral,basic,,2022-01-04,1093,24,1.0,29.57,6,7,1,25,7.0,0,,0,36.4,1,34.5
cust-00631,angela roberts,andrewlee@example.com,canada,saas,social,pro,priority,2023-11-08,420,24,50.0,91.31,7,12,1,36,7.0,1,2024-10-15,0,14.0,1,43.67
cust-00632,david roy,jennifer83@example.org,canada,retail,organic,basic,email,2024-07-31,154,24,2.0,24.36,12,15,1,0,7.0,0,,0,5.1,1,56.5
cust-00633,vincent mccall,ylindsey@example.net,us,education,paid search,pro,,2023-01-18,714,24,5.0,119.85,12,16,0,0,5.0,0,,0,23.8,1,54.0
cust-00634,nathan chavez,norrisjames@example.org,us,education,paid search,pro,,2023-02-16,685,1,1.0,125.81,11,8,2,1,7.0,0,,0,22.8,0,44.33
cust-00635,anthony rodgers,dgonzales@example.com,canada,saas,organic,enterprise,,2021-06-06,1305,1,100.0,637.24,12,6,1,17,7.0,0,,0,43.5,0,43.0
cust-00636,michelle wood,janechang@example.org,canada,other,paid search,free,,2022-10-16,808,1,10.0,0.0,10,4,1,2,7.0,1,2023-01-24,0,26.9,0,36.67
cust-00637,ryan nash md,cookjasmine@example.org,brazil,retail,email,basic,email,2023-02-17,684,24,1.0,26.56,4,11,1,15,7.0,0,,0,22.8,1,37.17
cust-00638,sarah wagner,andrewcaldwell@example.org,australia,finance,organic,free,priority,2021-12-21,1107,12,1.0,0.0,3,17,1,6,9.0,0,,0,36.9,1,48.5
cust-00639,jessica miller,mclark@example.com,brazil,education,organic,enterprise,,2022-01-29,1068,12,5.0,515.71,3,2,3,21,0.0,1,2024-02-21,0,35.6,1,8.0
cust-00640,mary long,lopezjennifer@example.net,canada,unknown,organic,enterprise,,2022-07-05,911,24,2.0,503.66,15,6,3,19,4.0,0,,0,30.4,1,42.0
cust-00641,derek williams,eric27@example.net,us,other,organic,basic,email,2021-01-30,1432,12,2.0,23.52,5,4,2,38,7.0,1,2022-02-25,0,47.7,1,28.33
cust-00642,kevin anderson,john38@example.com,us,retail,email,pro,priority,2022-04-16,991,1,500.0,118.12,5,3,2,3,8.0,1,2023-04-22,0,33.0,0,28.83
cust-00643,justin lopez,donaldhamilton@example.org,australia,education,paid search,basic,email,2021-11-05,1153,1,10.0,31.16,5,7,1,3,7.0,0,,0,38.4,0,32.83
cust-00644,kimberly suarez,mannpatricia@example.net,canada,saas,paid search,pro,email,2022-04-24,983,1,50.0,115.48,4,7,1,0,3.0,0,,0,32.8,0,23.17
cust-00645,maria morris,kristenbauer@example.org,us,finance,social,free,email,2021-06-24,1287,1,5.0,0.0,13,16,0,6,10.0,0,,0,42.9,0,65.67
cust-00646,joseph rangel,bruce38@example.org,uk,finance,organic,pro,email,2024-07-24,161,1,10.0,99.97,5,2,0,7,5.0,0,,0,5.4,0,21.33
cust-00647,jacob miller,caroline61@example.org,brazil,finance,paid search,free,,2023-05-17,595,12,5.0,0.0,4,8,2,40,9.0,0,,0,19.8,1,36.67
cust-00648,jill ramos,eddiegrant@example.org,germany,retail,paid search,pro,priority,2023-09-19,470,1,2.0,100.08,9,15,1,21,9.0,0,,0,15.7,0,55.5
cust-00649,elizabeth bray,buckleylori@example.com,uk,other,referral,pro,email,2024-02-27,309,12,5.0,129.87,3,16,3,2,6.0,0,,0,10.3,1,41.0
cust-00650,nicole hansen,allendaniel@example.net,germany,saas,email,pro,email,2022-12-29,734,12,5.0,77.42,7,1,1,19,9.0,0,,0,24.5,1,31.17
cust-00651,thomas kennedy,mcleanandrea@example.org,us,saas,social,free,priority,2021-05-07,1335,24,500.0,0.0,4,10,0,2,8.0,0,,0,44.5,1,37.67
cust-00652,amy snyder,williamsjill@example.org,uk,unknown,paid search,basic,priority,2023-02-24,677,12,5.0,37.42,12,7,2,0,9.0,0,,0,22.6,1,48.5
cust-00653,lisa mann,marcus34@example.com,uk,unknown,social,basic,,2023-05-07,605,24,25.0,33.21,9,16,1,21,5.0,0,,0,20.2,1,49.0
cust-00654,david king,calvarez@example.com,us,education,organic,basic,email,2023-12-25,373,1,10.0,29.12,11,10,0,44,10.0,0,,0,12.4,0,53.33
cust-00655,hannah sparks,donald44@example.org,australia,retail,organic,free,,2022-09-23,831,1,5.0,0.0,5,12,1,1,1.0,1,2023-11-18,0,27.7,0,28.33
cust-00656,derek nelson,nschmidt@example.org,uk,saas,organic,enterprise,,2021-07-06,1275,12,5.0,524.15,5,17,2,20,9.0,0,,0,42.5,1,51.83
cust-00657,cindy kelley,marieblanchard@example.com,india,education,paid search,basic,priority,2022-02-19,1047,1,2.0,22.35,15,13,2,23,6.0,0,,0,34.9,0,56.5
cust-00658,sarah montgomery,christinaliu@example.org,india,unknown,paid search,basic,priority,2022-06-15,931,12,1.0,18.11,2,12,2,1,4.0,1,2024-06-26,0,31.0,1,29.33
cust-00659,christina hayes,jaimeherman@example.org,us,saas,referral,basic,dedicated,2023-08-02,518,1,25.0,25.5,1,15,1,3,1.0,1,2023-11-21,0,17.3,0,26.17
cust-00660,charles sanchez,robertford@example.com,canada,finance,email,basic,email,2023-04-14,628,12,50.0,29.81,9,14,0,15,6.0,0,,0,20.9,1,48.0
cust-00661,christian wood,oholmes@example.net,germany,healthcare,paid search,pro,,2022-06-04,942,24,2.0,75.15,10,19,1,19,6.0,0,,0,31.4,1,57.17
cust-00662,william nelson,brittanydodson@example.org,india,finance,paid search,basic,,2024-12-11,21,1,50.0,29.75,6,19,2,5,4.0,0,,0,0.7,0,46.5
cust-00663,rachel knox,david67@example.net,us,healthcare,organic,enterprise,priority,2023-06-04,577,24,2.0,502.53,17,14,3,2,4.0,0,,0,19.2,1,57.33
